,word,index,frequency
2082,sails,2082,-8.988117527633579
2083,am,2083,-8.988117527633579
2084,sushi,2084,-8.988117527633579
2085,festival,2085,-8.988117527633579
2086,roman,2086,-8.988117527633579
2087,stair,2087,-8.988117527633579
2088,runner,2088,-8.988117527633579
2089,silhouette,2089,-9.000093718680295
2090,dual,2090,-9.000093718680295
2091,done,2091,-9.000093718680295
2092,thru,2092,-9.000093718680295
2093,operating,2093,-9.000093718680295
2094,macaroni,2094,-9.000093718680295
2095,adorned,2095,-9.000093718680295
2096,suite,2096,-9.000093718680295
2097,now,2097,-9.000093718680295
2098,bagel,2098,-9.000093718680295
2099,midair,2099,-9.000093718680295
2100,dipping,2100,-9.000093718680295
2101,windowsill,2101,-9.000093718680295
2102,foliage,2102,-9.000093718680295
2103,gravy,2103,-9.000093718680295
2104,balloon,2104,-9.000093718680295
2105,panda,2105,-9.000093718680295
2106,cupboard,2106,-9.01221507921264
2107,biker,2107,-9.01221507921264
2108,asphalt,2108,-9.01221507921264
2109,drying,2109,-9.01221507921264
2110,barrier,2110,-9.01221507921264
2111,identical,2111,-9.01221507921264
2112,commode,2112,-9.01221507921264
2113,stationary,2113,-9.01221507921264
2114,crouching,2114,-9.01221507921264
2115,puddle,2115,-9.01221507921264
2116,balance,2116,-9.01221507921264
2117,stomach,2117,-9.01221507921264
2118,starting,2118,-9.01221507921264
2119,cluster,2119,-9.01221507921264
2120,crate,2120,-9.01221507921264
2121,knees,2121,-9.01221507921264
2122,glowing,2122,-9.01221507921264
2123,rocking,2123,-9.01221507921264
2124,nightstand,2124,-9.01221507921264
2125,themed,2125,-9.024485171804454
2126,second,2126,-9.024485171804454
2127,wash,2127,-9.024485171804454
2128,mashed,2128,-9.024485171804454
2129,spotted,2129,-9.024485171804454
2130,calico,2130,-9.024485171804454
2131,shots,2131,-9.024485171804454
2132,outfits,2132,-9.024485171804454
2133,powdered,2133,-9.024485171804454
2134,balances,2134,-9.024485171804454
2135,limb,2135,-9.024485171804454
2136,towers,2136,-9.024485171804454
2137,spacious,2137,-9.03690769180301
2138,artistic,2138,-9.03690769180301
2139,tourist,2139,-9.03690769180301
2140,placing,2140,-9.03690769180301
2141,stretched,2141,-9.03690769180301
2142,ones,2142,-9.03690769180301
2143,uniformed,2143,-9.03690769180301
2144,metro,2144,-9.03690769180301
2145,skinny,2145,-9.049486474009871
2146,were,2146,-9.049486474009871
2147,major,2147,-9.049486474009871
2148,scenic,2148,-9.049486474009871
2149,cartoon,2149,-9.049486474009871
2150,directly,2150,-9.049486474009871
2151,touch,2151,-9.049486474009871
2152,rubbing,2152,-9.049486474009871
2153,array,2153,-9.049486474009871
2154,star,2154,-9.049486474009871
2155,environment,2155,-9.049486474009871
2156,medium,2156,-9.049486474009871
2157,ha,2157,-9.049486474009871
2158,polka,2158,-9.049486474009871
2159,fur,2159,-9.049486474009871
2160,backpacks,2160,-9.049486474009871
2161,marked,2161,-9.049486474009871
2162,multi-colored,2162,-9.049486474009871
2163,partly,2163,-9.049486474009871
2164,delta,2164,-9.049486474009871
2165,closely,2165,-9.049486474009871
2166,stump,2166,-9.049486474009871
2167,sofas,2167,-9.049486474009871
2168,goal,2168,-9.049486474009871
2169,needs,2169,-9.062225499787301
2170,united,2170,-9.062225499787301
2171,podium,2171,-9.062225499787301
2172,mixture,2172,-9.062225499787301
2173,start,2173,-9.062225499787301
2174,stunts,2174,-9.062225499787301
2175,carriages,2175,-9.062225499787301
2176,planter,2176,-9.062225499787301
2177,key,2177,-9.062225499787301
2178,printer,2178,-9.062225499787301
2179,necks,2179,-9.062225499787301
2180,motel,2180,-9.07512890462321
2181,raft,2181,-9.07512890462321
2182,appliance,2182,-9.07512890462321
2183,hut,2183,-9.07512890462321
2184,most,2184,-9.07512890462321
2185,leaned,2185,-9.07512890462321
2186,stir,2186,-9.07512890462321
2187,gourmet,2187,-9.07512890462321
2188,such,2188,-9.07512890462321
2189,movie,2189,-9.07512890462321
2190,cool,2190,-9.07512890462321
2191,notes,2191,-9.07512890462321
2192,cubicle,2192,-9.07512890462321
2193,fair,2193,-9.07512890462321
2194,hitter,2194,-9.07512890462321
2195,figurines,2195,-9.07512890462321
2196,fog,2196,-9.07512890462321
2197,money,2197,-9.07512890462321
2198,pears,2198,-9.07512890462321
2199,angle,2199,-9.088200986190563
2200,stores,2200,-9.088200986190563
2201,bicyclist,2201,-9.088200986190563
2202,refrigerators,2202,-9.088200986190563
2203,blurred,2203,-9.088200986190563
2204,diner,2204,-9.088200986190563
2205,indian,2205,-9.088200986190563
2206,maroon,2206,-9.088200986190563
2207,fingers,2207,-9.088200986190563
2208,checks,2208,-9.088200986190563
2209,ships,2209,-9.088200986190563
2210,entering,2210,-9.088200986190563
2211,swim,2211,-9.088200986190563
2212,barren,2212,-9.088200986190563
2213,extra,2213,-9.088200986190563
2214,dusty,2214,-9.088200986190563
2215,whipped,2215,-9.088200986190563
2216,dip,2216,-9.088200986190563
2217,keyboards,2217,-9.088200986190563
2218,pads,2218,-9.088200986190563
2219,cub,2219,-9.088200986190563
2220,racks,2220,-9.101446212940582
2221,attractive,2221,-9.101446212940582
2222,rectangular,2222,-9.101446212940582
2223,stripes,2223,-9.101446212940582
2224,digital,2224,-9.101446212940582
2225,somewhere,2225,-9.101446212940582
2226,rowing,2226,-9.101446212940582
2227,dot,2227,-9.101446212940582
2228,too,2228,-9.101446212940582
2229,unit,2229,-9.101446212940582
2230,plush,2230,-9.101446212940582
2231,signage,2231,-9.101446212940582
2232,lobby,2232,-9.101446212940582
2233,sneakers,2233,-9.101446212940582
2234,warehouse,2234,-9.101446212940582
2235,rings,2235,-9.101446212940582
2236,class,2236,-9.101446212940582
2237,syrup,2237,-9.101446212940582
2238,engines,2238,-9.101446212940582
2239,chopsticks,2239,-9.101446212940582
2240,wildlife,2240,-9.101446212940582
2241,shoulders,2241,-9.114869233272723
2242,bicyclists,2242,-9.114869233272723
2243,dressing,2243,-9.114869233272723
2244,curved,2244,-9.114869233272723
2245,chopping,2245,-9.114869233272723
2246,sad,2246,-9.114869233272723
2247,letting,2247,-9.114869233272723
2248,sprinkled,2248,-9.114869233272723
2249,loaf,2249,-9.114869233272723
2250,logo,2250,-9.114869233272723
2251,warm,2251,-9.114869233272723
2252,towed,2252,-9.114869233272723
2253,younger,2253,-9.114869233272723
2254,tube,2254,-9.114869233272723
2255,floats,2255,-9.114869233272723
2256,barrel,2256,-9.114869233272723
2257,cubs,2257,-9.114869233272723
2258,crackers,2258,-9.114869233272723
2259,eight,2259,-9.114869233272723
2260,try,2260,-9.114869233272723
2261,appear,2261,-9.128474885328501
2262,viewing,2262,-9.128474885328501
2263,4,2263,-9.128474885328501
2264,tiger,2264,-9.128474885328501
2265,radio,2265,-9.128474885328501
2266,mountainous,2266,-9.128474885328501
2267,entree,2267,-9.128474885328501
2268,hanger,2268,-9.128474885328501
2269,dozen,2269,-9.128474885328501
2270,skillet,2270,-9.128474885328501
2271,serves,2271,-9.128474885328501
2272,tee,2272,-9.128474885328501
2273,intently,2273,-9.128474885328501
2274,cherry,2274,-9.128474885328501
2275,gaming,2275,-9.128474885328501
2276,volley,2276,-9.128474885328501
2277,remodeled,2277,-9.142268207460837
2278,washer,2278,-9.142268207460837
2279,upward,2279,-9.142268207460837
2280,traditional,2280,-9.142268207460837
2281,wicker,2281,-9.142268207460837
2282,roller,2282,-9.142268207460837
2283,clearing,2283,-9.142268207460837
2284,cobblestone,2284,-9.142268207460837
2285,chickens,2285,-9.142268207460837
2286,spots,2286,-9.142268207460837
2287,bulls,2287,-9.142268207460837
2288,cooling,2288,-9.142268207460837
2289,spatula,2289,-9.142268207460837
2290,sleep,2290,-9.142268207460837
2291,avenue,2291,-9.142268207460837
2292,band,2292,-9.142268207460837
2293,sweet,2293,-9.142268207460837
2294,bunny,2294,-9.142268207460837
2295,teenagers,2295,-9.156254449435577
2296,jelly,2296,-9.156254449435577
2297,altered,2297,-9.156254449435577
2298,awaiting,2298,-9.156254449435577
2299,adjacent,2299,-9.156254449435577
2300,artwork,2300,-9.156254449435577
2301,apart,2301,-9.156254449435577
2302,gun,2302,-9.156254449435577
2303,necktie,2303,-9.156254449435577
2304,banner,2304,-9.156254449435577
2305,eagle,2305,-9.156254449435577
2306,bends,2306,-9.156254449435577
2307,menu,2307,-9.156254449435577
2308,paintings,2308,-9.156254449435577
2309,treats,2309,-9.156254449435577
2310,hiking,2310,-9.156254449435577
2311,rough,2311,-9.156254449435577
2312,harness,2312,-9.156254449435577
2313,hind,2313,-9.156254449435577
2314,iced,2314,-9.156254449435577
2315,horned,2315,-9.156254449435577
2316,navy,2316,-9.156254449435577
2317,halves,2317,-9.156254449435577
2318,pork,2318,-9.156254449435577
2319,falls,2319,-9.170439084427533
2320,porcelain,2320,-9.170439084427533
2321,free,2321,-9.170439084427533
2322,local,2322,-9.170439084427533
2323,any,2323,-9.170439084427533
2324,cruise,2324,-9.170439084427533
2325,listening,2325,-9.170439084427533
2326,third,2326,-9.170439084427533
2327,stacks,2327,-9.170439084427533
2328,parts,2328,-9.170439084427533
2329,infant,2329,-9.170439084427533
2330,raw,2330,-9.170439084427533
2331,engaged,2331,-9.170439084427533
2332,lodge,2332,-9.170439084427533
2333,ridding,2333,-9.170439084427533
2334,moored,2334,-9.170439084427533
2335,grizzly,2335,-9.170439084427533
2336,skiier,2336,-9.170439084427533
2337,self,2337,-9.184827821879633
2338,old-fashioned,2338,-9.184827821879633
2339,ferry,2339,-9.184827821879633
2340,locked,2340,-9.184827821879633
2341,tissue,2341,-9.184827821879633
2342,maker,2342,-9.184827821879633
2343,measuring,2343,-9.184827821879633
2344,speeding,2344,-9.184827821879633
2345,oil,2345,-9.184827821879633
2346,sausages,2346,-9.184827821879633
2347,playground,2347,-9.184827821879633
2348,breaking,2348,-9.184827821879633
2349,when,2349,-9.184827821879633
2350,transport,2350,-9.184827821879633
2351,cycles,2351,-9.184827821879633
2352,pitched,2352,-9.184827821879633
2353,strings,2353,-9.184827821879633
2354,donkey,2354,-9.184827821879633
2355,relish,2355,-9.184827821879633
2356,snow-covered,2356,-9.199426621300786
2357,hipster,2357,-9.199426621300786
2358,cast,2358,-9.199426621300786
2359,viewed,2359,-9.199426621300786
2360,tidy,2360,-9.199426621300786
2361,tying,2361,-9.199426621300786
2362,mural,2362,-9.199426621300786
2363,unloading,2363,-9.199426621300786
2364,crouched,2364,-9.199426621300786
2365,weeds,2365,-9.199426621300786
2366,shrubs,2366,-9.199426621300786
2367,mushroom,2367,-9.199426621300786
2368,called,2368,-9.199426621300786
2369,bowling,2369,-9.199426621300786
2370,swung,2370,-9.199426621300786
2371,ottoman,2371,-9.199426621300786
2372,opens,2372,-9.214241707085927
2373,newly,2373,-9.214241707085927
2374,japanese,2374,-9.214241707085927
2375,powered,2375,-9.214241707085927
2376,stalls,2376,-9.214241707085927
2377,youth,2377,-9.214241707085927
2378,hoodie,2378,-9.214241707085927
2379,steer,2379,-9.214241707085927
2380,selection,2380,-9.214241707085927
2381,coast,2381,-9.214241707085927
2382,letters,2382,-9.214241707085927
2383,elaborate,2383,-9.214241707085927
2384,aged,2384,-9.214241707085927
2385,waterfall,2385,-9.214241707085927
2386,roast,2386,-9.214241707085927
2387,takeoff,2387,-9.214241707085927
2388,bigger,2388,-9.214241707085927
2389,pillar,2389,-9.214241707085927
2390,else,2390,-9.214241707085927
2391,driven,2391,-9.214241707085927
2392,antelope,2392,-9.214241707085927
2393,alarm,2393,-9.214241707085927
2394,lead,2394,-9.229279584450467
2395,company,2395,-9.229279584450467
2396,alcohol,2396,-9.229279584450467
2397,repair,2397,-9.229279584450467
2398,flipping,2398,-9.229279584450467
2399,news,2399,-9.229279584450467
2400,shaggy,2400,-9.229279584450467
2401,walled,2401,-9.229279584450467
2402,care,2402,-9.229279584450467
2403,cutter,2403,-9.229279584450467
2404,led,2404,-9.229279584450467
2405,caption,2405,-9.229279584450467
2406,wheelchair,2406,-9.229279584450467
2407,call,2407,-9.229279584450467
2408,craft,2408,-9.229279584450467
2409,dancing,2409,-9.229279584450467
2410,frisbe,2410,-9.229279584450467
2411,firetruck,2411,-9.229279584450467
2412,dim,2412,-9.244547056581256
2413,perches,2413,-9.244547056581256
2414,pointed,2414,-9.244547056581256
2415,materials,2415,-9.244547056581256
2416,blinds,2416,-9.244547056581256
2417,dinning,2417,-9.244547056581256
2418,celery,2418,-9.244547056581256
2419,kettle,2419,-9.244547056581256
2420,pigeon,2420,-9.244547056581256
2421,flatbed,2421,-9.244547056581256
2422,directing,2422,-9.244547056581256
2423,dugout,2423,-9.244547056581256
2424,lifting,2424,-9.244547056581256
2425,slides,2425,-9.244547056581256
2426,dolls,2426,-9.244547056581256
2427,barefoot,2427,-9.244547056581256
2428,knitted,2428,-9.244547056581256
2429,lego,2429,-9.244547056581256
2430,dozens,2430,-9.244547056581256
2431,guests,2431,-9.244547056581256
2432,airline,2432,-9.244547056581256
2433,wandering,2433,-9.244547056581256
2434,yogurt,2434,-9.244547056581256
2435,females,2435,-9.260051243117221
2436,cyclist,2436,-9.260051243117221
2437,lime,2437,-9.260051243117221
2438,separated,2438,-9.260051243117221
2439,quickly,2439,-9.260051243117221
2440,plan,2440,-9.260051243117221
2441,followed,2441,-9.260051243117221
2442,stripped,2442,-9.260051243117221
2443,carrier,2443,-9.260051243117221
2444,furnishings,2444,-9.260051243117221
2445,nest,2445,-9.260051243117221
2446,rubber,2446,-9.260051243117221
2447,helps,2447,-9.260051243117221
2448,figures,2448,-9.260051243117221
2449,blood,2449,-9.260051243117221
2450,sharp,2450,-9.260051243117221
2451,jeep,2451,-9.260051243117221
2452,coats,2452,-9.260051243117221
2453,storm,2453,-9.260051243117221
2454,afternoon,2454,-9.260051243117221
2455,airfield,2455,-9.260051243117221
2456,m,2456,-9.260051243117221
2457,suburban,2457,-9.27579960008536
2458,plugged,2458,-9.27579960008536
2459,treat,2459,-9.27579960008536
2460,teaching,2460,-9.27579960008536
2461,peeling,2461,-9.27579960008536
2462,o,2462,-9.27579960008536
2463,check,2463,-9.27579960008536
2464,skates,2464,-9.27579960008536
2465,inflatable,2465,-9.27579960008536
2466,happily,2466,-9.27579960008536
2467,forested,2467,-9.27579960008536
2468,lonely,2468,-9.27579960008536
2469,windshield,2469,-9.27579960008536
2470,grouped,2470,-9.27579960008536
2471,blocking,2471,-9.27579960008536
2472,&,2472,-9.27579960008536
2473,raising,2473,-9.27579960008536
2474,outstretched,2474,-9.27579960008536
2475,tuxedo,2475,-9.27579960008536
2476,location,2476,-9.27579960008536
2477,vandalized,2477,-9.291799941431801
2478,blocks,2478,-9.291799941431801
2479,equipped,2479,-9.291799941431801
2480,pets,2480,-9.291799941431801
2481,cards,2481,-9.291799941431801
2482,panel,2482,-9.291799941431801
2483,tires,2483,-9.291799941431801
2484,special,2484,-9.291799941431801
2485,toiletries,2485,-9.291799941431801
2486,backwards,2486,-9.291799941431801
2487,stripe,2487,-9.291799941431801
2488,trim,2488,-9.291799941431801
2489,plenty,2489,-9.291799941431801
2490,slab,2490,-9.291799941431801
2491,penguin,2491,-9.291799941431801
2492,t,2492,-9.291799941431801
2493,interacting,2493,-9.291799941431801
2494,tram,2494,-9.291799941431801
2495,distant,2495,-9.291799941431801
2496,bedding,2496,-9.291799941431801
2497,canadian,2497,-9.291799941431801
2498,cabbage,2498,-9.291799941431801
2499,hilly,2499,-9.291799941431801
2500,briefcase,2500,-9.291799941431801
2501,claim,2501,-9.291799941431801
2502,compact,2502,-9.308060462303581
2503,bricks,2503,-9.308060462303581
2504,lining,2504,-9.308060462303581
2505,cyclists,2505,-9.308060462303581
2506,t.v,2506,-9.308060462303581
2507,setup,2507,-9.308060462303581
2508,wheeled,2508,-9.308060462303581
2509,comfortably,2509,-9.308060462303581
2510,mean,2510,-9.308060462303581
2511,soaked,2511,-9.308060462303581
2512,clown,2512,-9.308060462303581
2513,provide,2513,-9.308060462303581
2514,fry,2514,-9.308060462303581
2515,junk,2515,-9.308060462303581
2516,pitchers,2516,-9.308060462303581
2517,steering,2517,-9.308060462303581
2518,stained,2518,-9.308060462303581
2519,leave,2519,-9.308060462303581
2520,shed,2520,-9.308060462303581
2521,handles,2521,-9.308060462303581
2522,could,2522,-9.308060462303581
2523,times,2523,-9.308060462303581
2524,gym,2524,-9.308060462303581
2525,mid-air,2525,-9.308060462303581
2526,unripe,2526,-9.308060462303581
2527,grasses,2527,-9.308060462303581
2528,farmer,2528,-9.308060462303581
2529,shaded,2529,-9.308060462303581
2530,carved,2530,-9.308060462303581
2531,decked,2531,-9.308060462303581
2532,ram,2532,-9.308060462303581
2533,pocket,2533,-9.308060462303581
2534,cheesecake,2534,-9.308060462303581
2535,swans,2535,-9.308060462303581
2536,rim,2536,-9.324589764254792
2537,situated,2537,-9.324589764254792
2538,training,2538,-9.324589764254792
2539,pottery,2539,-9.324589764254792
2540,unfinished,2540,-9.324589764254792
2541,possibly,2541,-9.324589764254792
2542,real,2542,-9.324589764254792
2543,theme,2543,-9.324589764254792
2544,portion,2544,-9.324589764254792
2545,teen,2545,-9.324589764254792
2546,slow,2546,-9.324589764254792
2547,layered,2547,-9.324589764254792
2548,creek,2548,-9.324589764254792
2549,pipes,2549,-9.324589764254792
2550,corral,2550,-9.324589764254792
2551,silly,2551,-9.324589764254792
2552,private,2552,-9.324589764254792
2553,socks,2553,-9.324589764254792
2554,pushed,2554,-9.324589764254792
2555,travelers,2555,-9.324589764254792
2556,bbq,2556,-9.324589764254792
2557,price,2557,-9.324589764254792
2558,pineapple,2558,-9.324589764254792
2559,parasailing,2559,-9.324589764254792
2560,poised,2560,-9.324589764254792
2561,stocked,2561,-9.341396882571173
2562,ovens,2562,-9.341396882571173
2563,form,2563,-9.341396882571173
2564,studio,2564,-9.341396882571173
2565,aluminum,2565,-9.341396882571173
2566,cops,2566,-9.341396882571173
2567,bites,2567,-9.341396882571173
2568,camping,2568,-9.341396882571173
2569,buttons,2569,-9.341396882571173
2570,canoes,2570,-9.341396882571173
